attrib1,attrib2,attrib3,y
7.7455,9.266738,1.486343,-1
6.56056,2.630242,5.203294,-1
9.083314,8.083635,5.514485,-1
8.143181,5.588412,2.882304,-1
7.299879,4.048148,7.57849,-1
6.506084,9.716671,4.713235,-1
6.515837,4.489928,4.426236,-1
6.317142,0.437837,4.920128,1
2.624423,5.467723,1.733741,-1
0.235387,4.560268,6.50122,1
8.102246,3.052371,8.343177,-1
6.865706,9.060573,7.965043,-1
8.451186,2.108783,1.796752,-1
0.183903,2.418988,6.513075,1
8.778127,8.938003,4.947228,-1
5.384943,7.709361,8.480706,-1
3.890486,9.466937,9.600455,-1
1.512204,8.059679,0.894849,-1
2.09482,7.456619,3.943424,-1
4.399757,4.114307,0.809249,-1
2.920439,7.937049,1.016766,-1
4.577216,3.449941,3.723709,-1
7.433849,5.005767,5.097664,-1
9.462043,6.420401,8.789635,-1
3.835085,3.890067,6.420727,-1
1.878531,3.752484,0.591501,1
1.767187,5.569647,5.881263,-1
5.12863,6.478552,1.70816,-1
2.839095,4.822119,4.705841,-1
1.946218,9.627945,8.898886,-1
7.021625,8.114789,2.451185,-1
0.210219,9.988771,8.389495,-1
1.587374,6.084227,5.557338,-1
5.092515,8.932853,5.935829,-1
5.906727,0.385012,3.148924,1
0.795827,3.07162,4.833559,1
7.071733,5.985051,6.805307,-1
6.654579,9.302368,9.554487,-1
3.517802,9.024775,0.624269,-1
8.95566,1.537703,9.277193,-1
7.442071,4.829889,7.835237,-1
2.748704,5.975022,8.454246,-1
8.825248,7.866531,9.436106,-1
0.695073,8.999064,3.177738,-1
6.547891,7.038905,0.067436,-1
6.296158,0.660351,6.484961,1
0.100689,3.660625,1.498137,1
0.128474,0.804326,9.614462,1
7.972706,0.292269,0.110647,-1
8.544045,6.850137,8.841791,-1
5.793066,6.906178,4.064162,-1
7.38847,7.082948,9.688422,-1
0.728326,1.689382,6.374344,1
4.087096,2.278711,5.200154,1
7.833022,0.002253,9.71988,-1
5.374853,3.673994,8.345685,-1
0.540874,4.287058,1.55784,1
7.812414,8.265073,2.568144,-1
6.883597,3.268433,6.794805,-1
7.94153,9.830669,9.795355,-1
4.602357,2.794812,9.73536,-1
6.77225,9.405717,7.480519,-1
8.835587,3.914314,2.050849,-1
7.847192,5.991777,8.453901,-1
2.931144,0.445143,0.781192,1
1.991668,1.987173,5.906437,1
2.62657,3.543715,6.859711,1
3.056347,9.972166,8.701031,-1
5.075867,9.507848,7.028468,-1
7.109396,9.975116,9.394398,-1
1.097201,5.880864,8.358886,1
1.538825,1.241885,8.228496,1
8.14795,1.058246,7.573016,-1
6.720431,8.405102,6.252946,-1
7.534031,0.06519,9.37966,-1
7.314286,7.852567,8.419392,-1
7.259899,9.512235,7.108073,-1
5.746554,3.309885,7.404256,-1
0.326034,2.885372,4.966979,1
9.328821,0.562708,6.998123,-1
5.904926,9.272171,6.038063,-1
7.232524,8.299902,2.60775,-1
9.916785,9.862381,9.851612,-1
3.007129,2.063038,4.595156,1
5.007695,3.346526,1.645491,-1
3.997268,1.865721,5.409483,1
5.194482,4.139379,4.674446,-1
5.638649,3.379675,7.299973,-1
1.018772,1.866609,0.893454,1
5.625136,8.161628,5.025843,-1
8.449973,0.031637,9.579403,-1
7.740707,3.725767,1.622756,-1
6.073394,5.472659,1.000197,-1
6.645611,2.194408,2.731535,-1
7.964614,6.013529,1.057754,-1
5.276327,7.690013,9.411612,-1
4.788891,9.120213,6.028225,-1
1.422573,8.185772,5.725173,-1
7.674956,8.397676,1.808488,-1
2.137589,4.819755,6.50769,1
0.478525,4.100794,5.538999,1
2.477144,5.574735,6.142946,-1
2.803443,0.362533,7.636617,1
9.155009,0.723014,6.56418,-1
8.500685,4.206938,3.869538,-1
9.640575,9.320033,9.352511,-1
6.040739,2.022043,9.897437,-1
8.545552,6.842277,7.274438,-1
1.0728,8.822845,7.126962,-1
9.734009,1.463748,8.07489,-1
9.107057,1.461063,5.157019,-1
0.121789,3.3263,9.985794,1
8.434512,5.204388,5.753002,-1
9.276943,6.405806,5.660043,-1
1.191641,6.983479,5.118653,-1
4.676037,7.946564,0.523887,-1
7.863606,1.835656,7.008037,-1
4.131796,8.063678,8.108714,-1
6.849908,9.980444,2.596315,-1
8.118831,4.993097,2.191625,-1
9.193981,8.117189,7.332452,-1
9.812392,8.570069,4.534978,-1
7.998975,0.911819,2.628042,-1
7.551966,4.479488,4.979589,-1
2.463989,4.95077,4.974993,-1
8.45276,3.879976,5.76505,-1
5.360316,7.836402,9.536606,-1
3.322745,0.947419,4.642142,1
6.786375,9.328163,9.089906,-1
3.901252,5.57223,0.951463,-1
5.312972,5.001198,9.77814,-1
3.036799,6.563707,3.535949,-1
5.971822,0.69128,0.597376,1
5.04444,2.163462,9.449824,-1
5.995523,5.326021,9.281067,-1
8.769501,8.143574,2.033647,-1
4.694643,0.587356,0.219335,1
0.964849,9.796764,5.978535,-1
7.577235,4.659967,1.27146,-1
4.546853,7.026951,5.432805,-1
2.743218,1.567246,0.332902,1
5.804672,6.584667,9.199664,-1
2.949379,1.747451,3.503948,1
0.270947,3.413304,0.065267,1
5.174548,9.03373,4.558236,-1
8.871107,8.006334,9.479783,-1
7.301517,7.573872,0.660586,-1
1.316414,8.576829,2.72968,-1
3.861159,7.099689,4.591774,-1
8.42343,1.381025,9.589949,-1
4.873035,2.658804,0.328475,-1
1.165354,4.308367,6.544151,1
4.192189,8.816593,9.828934,-1
9.292095,4.831416,0.579855,-1
3.92961,4.76569,7.398818,-1
1.790325,5.652723,1.239307,-1
7.625699,3.329178,6.255097,-1
2.778914,2.547675,3.826907,1
3.123751,1.083057,8.517883,1
2.618251,1.438301,7.14572,1
1.786262,9.643621,6.226888,-1
6.67696,1.271258,3.349905,-1
3.867677,4.228648,3.029921,-1
1.361244,4.857066,5.503869,1
0.104977,4.398559,6.767695,1
7.449726,8.410167,0.640891,-1
0.279219,6.303675,0.943347,1
6.801112,0.292564,7.038378,-1
0.196058,1.029558,7.356188,1
1.0609,6.217351,7.478514,-1
5.354366,7.892603,9.177814,-1
5.748895,1.276481,0.258706,-1
6.686686,0.340372,7.732256,-1
3.306939,8.122477,2.131169,-1
5.064554,2.421067,0.658586,-1
0.324295,0.663195,7.912159,1
9.840355,9.154502,5.662821,-1
1.151501,7.184401,6.946578,-1
0.457543,1.051087,3.756786,1
1.836181,7.348978,7.1271,-1
5.657521,9.428033,4.925905,-1
9.089332,5.276315,3.183251,-1
7.036375,9.552866,2.764414,-1
8.786983,2.848612,6.718403,-1
8.16397,6.062884,5.854173,-1
6.292011,8.045141,3.914113,-1
4.773521,8.933985,0.270104,-1
6.73212,6.216586,5.026033,-1
7.113522,7.365854,7.841911,-1
2.74198,0.887763,1.488,1
6.253164,3.461409,4.787563,-1
0.230668,1.821095,7.632589,1
8.487916,8.44407,3.318603,-1
3.996784,6.614121,0.153877,-1
3.383169,7.854723,8.199629,-1
3.224143,2.723537,5.936684,1
4.96712,9.196521,1.228397,-1
2.112889,5.544879,1.537454,-1
9.73335,4.47972,7.526581,-1
5.644078,3.479959,2.395044,-1
5.305709,5.43274,0.271865,-1
3.78735,3.411969,4.431162,-1
9.28529,8.292512,0.311339,-1
5.61237,2.37828,4.304735,-1
6.467092,3.095625,5.652564,-1
9.354281,4.454982,6.255511,-1
7.762345,3.882632,7.233647,-1
8.466261,0.989391,6.26436,-1
8.962556,1.751999,0.257483,-1
8.028282,4.865431,1.231056,-1
7.881188,4.389321,5.211409,-1
4.186045,1.693337,8.384384,1
2.485499,8.201398,1.863061,-1
5.064603,1.522894,6.142318,1
9.057008,5.312629,8.604653,-1
2.270861,4.014357,7.335861,1
6.335747,4.094402,1.716132,-1
6.370208,9.559825,4.173946,-1
8.125353,8.647896,0.684772,-1
9.307421,2.35021,5.32631,-1
2.851109,1.293787,8.654787,1
0.834279,9.421508,7.969409,-1
4.430794,0.520351,6.340927,1
6.488478,9.419949,5.932605,-1
5.003756,4.895877,3.614426,-1
2.253033,4.959375,6.336961,-1
7.685705,2.111271,5.232847,-1
7.210923,6.607229,8.733634,-1
4.22165,9.490543,6.059566,-1
2.422706,1.883634,3.158353,1
3.925095,2.517589,1.024461,1
4.135294,8.689002,8.168952,-1
6.448169,8.604778,0.586421,-1
7.705651,4.247226,9.513534,-1
5.872865,8.985888,1.799388,-1
9.205537,2.276472,7.771278,-1
3.387677,8.168988,4.992732,-1
0.295888,2.149124,0.008855,1
2.382058,5.266024,2.714564,-1
3.065,4.939743,3.616802,-1
9.076719,1.183057,1.691548,-1
6.399092,8.610756,5.195189,-1
4.201418,0.539545,8.933167,1
3.985912,2.44156,0.712933,1
6.488692,5.050673,0.979866,-1
9.693631,7.643895,3.91298,-1
3.131431,7.237808,3.027338,-1
3.24739,0.989709,1.272216,1
4.28732,3.898832,5.730548,-1
4.56831,9.409138,1.749134,-1
0.237166,6.162063,0.583485,1
9.212768,7.871344,3.046174,-1
4.39756,2.802119,3.269496,-1
8.772107,5.547518,5.600344,-1
8.848739,6.584507,3.500411,-1
7.000788,9.414113,0.725166,-1
8.412172,7.479376,7.08639,-1
5.013456,7.208928,4.89218,-1
5.862888,9.720677,6.359251,-1
3.415768,8.805208,0.930107,-1
6.492164,3.608385,1.50678,-1
0.682092,6.92362,9.304859,-1
2.714373,8.238816,4.773875,-1
6.966842,5.986293,6.577783,-1
0.187614,2.390826,9.27006,1
0.924745,0.659797,2.12597,1
6.261104,6.773835,9.404647,-1
2.602104,7.443912,4.911241,-1
9.183607,9.967192,0.199776,-1
3.695121,8.542461,0.526774,-1
1.762941,8.048819,7.534385,-1
7.915011,9.264827,3.73653,-1
7.389552,5.395669,8.751457,-1
3.745668,7.606322,6.300437,-1
0.765911,2.826173,9.054164,1
7.721595,3.075595,6.352114,-1
1.908189,6.429862,6.454081,-1
2.679251,1.417558,6.784505,1
7.759475,6.007498,2.272896,-1
3.200423,1.406363,9.221283,1
7.455955,1.611338,9.243574,-1
2.697573,3.693118,8.911887,1
1.276928,4.614138,0.127047,1
9.344214,8.299773,0.013532,-1
1.815761,7.181353,8.88325,-1
5.353086,3.408377,4.408909,-1
9.073886,9.790553,0.697533,-1
4.872594,8.535145,2.589436,-1
5.287007,5.053015,6.38348,-1
2.934266,0.019397,0.119045,1
8.156918,5.405816,0.10597,-1
4.548502,7.28287,0.655102,-1
9.09994,4.205168,5.221531,-1
7.811168,0.008652,0.028391,-1
9.847294,1.153497,7.121593,-1
8.043846,3.1897,1.965661,-1
6.970188,9.090982,4.716561,-1
4.578548,1.135364,9.774843,1
7.450687,1.480206,9.517015,-1
8.099431,5.386998,9.380082,-1
7.816093,0.319952,2.972127,-1
5.815784,2.644967,6.926417,-1
0.253643,1.264385,3.312718,1
5.175061,6.494063,5.99809,-1
0.921666,1.387666,3.040823,1
6.113281,7.846711,2.023701,-1
6.866345,0.320289,9.587791,-1
5.511846,3.859453,6.749376,-1
2.120847,0.603083,1.418299,1
1.289712,7.45284,3.923718,-1
3.857277,6.761422,5.142754,-1
4.422769,3.765416,3.829211,-1
7.867037,5.70176,0.505987,-1
2.757771,5.90478,5.203506,-1
1.251055,1.610901,4.707815,1
9.550682,3.553545,4.425857,-1
5.142299,4.632616,4.506294,-1
7.321343,9.5776,7.845669,-1
4.951903,6.22509,3.918874,-1
8.115369,4.27193,5.374895,-1
8.203595,5.45657,4.387473,-1
3.555974,1.708788,8.918416,1
1.271907,9.876557,5.350025,-1
4.111767,7.872118,5.283998,-1
7.152992,0.582399,2.478202,-1
9.808131,8.564945,9.981038,-1
0.338659,6.842303,9.50502,-1
2.78763,3.794078,2.847519,1
9.592944,1.167013,1.168266,-1
9.936237,9.632872,1.213122,-1
1.678544,2.526007,9.934554,1
0.257046,7.283311,3.531162,-1
1.368092,0.496262,5.689507,1
9.616198,9.361136,2.221487,-1
6.260739,3.31554,6.258753,-1
1.001426,7.519629,1.539234,-1
9.126897,5.704459,5.462063,-1
3.472974,2.514477,0.781095,1
7.87773,9.189445,1.625691,-1
8.445697,5.853804,1.435675,-1
9.529115,4.045631,6.790206,-1
5.823458,0.83536,9.79193,1
2.159321,5.532724,6.412118,-1
7.417011,0.616988,3.399013,-1
3.091282,7.950865,6.398956,-1
1.488886,7.202017,2.07885,-1
1.591022,7.540949,8.25018,-1
8.707634,4.278009,7.74319,-1
5.458935,5.740986,7.380058,-1
8.240493,9.566889,4.640036,-1
8.550292,8.164085,8.816125,-1
7.252958,4.583502,0.892193,-1
3.221372,6.653413,8.370349,-1
5.982044,0.858487,5.095177,1
8.095246,7.292846,0.40981,-1
6.648524,3.852358,4.786639,-1
2.986681,7.921066,2.367614,-1
5.967949,0.907206,6.648895,1
6.643535,4.190068,3.947,-1
4.384196,9.154801,1.023786,-1
1.399334,2.238144,2.492631,1
4.145355,0.954096,6.338753,1
8.961488,7.730358,4.433491,-1
7.755467,1.752058,6.656408,-1
5.041551,8.884758,9.569358,-1
8.251098,2.032399,8.870031,-1
2.336312,5.389779,8.738336,-1
8.876445,2.188206,0.236927,-1
4.988196,4.975843,6.79959,-1
7.466621,2.554787,3.359519,-1
5.311824,5.024009,3.073778,-1
5.490115,9.813369,9.596213,-1
3.302434,2.259101,3.579405,1
4.33173,2.843643,7.944683,-1
6.909539,6.032333,7.156819,-1
9.741639,3.49767,0.165408,-1
2.428517,3.215673,7.011376,1
1.055623,0.624833,1.808622,1
7.404033,3.613932,7.800099,-1
0.111053,6.807672,8.026462,1
2.565635,0.112883,1.62187,1
0.374439,0.153714,1.789467,1
1.140505,1.413878,4.480196,1
8.122784,3.119697,1.92432,-1
3.343038,5.41185,5.753266,-1
5.440353,2.610558,1.668718,-1
6.833049,1.204331,2.175655,-1
5.059862,7.914307,5.270727,-1
0.955889,8.428794,4.967126,-1
3.858859,8.61504,3.468216,-1
8.617883,0.470926,4.964699,-1
8.978006,9.929111,2.765385,-1
9.201267,4.365909,6.310336,-1
9.607724,7.558526,7.850843,-1
7.803924,9.338021,6.127288,-1
6.07534,4.757337,7.172287,-1
6.256229,9.338133,2.549839,-1
9.081331,8.299862,2.955042,-1
7.804606,1.476053,4.005109,-1
5.632384,2.90052,3.503678,-1
9.590071,1.491862,7.404565,-1
6.534794,2.445383,9.856054,-1
3.784597,1.14009,5.927324,1
4.967966,4.967137,9.336496,-1
9.970187,0.000576,3.670805,-1
1.598967,3.735677,7.21431,1
0.841474,1.784894,6.994215,1
1.30249,4.625767,8.139977,1
5.318017,2.983835,8.068758,-1
0.86473,4.257873,5.639461,1
5.387759,4.626373,4.4037,-1
5.191738,1.760863,4.721119,1
4.25517,3.177521,4.096236,-1
4.575982,2.529202,3.681472,-1
0.219128,6.753747,7.879389,1
4.872374,4.949599,8.558088,-1
2.950291,8.525522,6.467091,-1
2.727464,7.660364,6.191239,-1
4.559649,3.966571,0.279437,-1
9.99312,1.506606,7.720533,-1
2.578759,9.401061,4.487305,-1
6.056683,3.479666,2.824376,-1
2.26826,9.285023,0.892538,-1
4.811084,1.775269,7.069044,1
5.927733,6.628065,3.474963,-1
1.988176,2.823553,9.663665,1
9.069611,2.273491,4.614781,-1
5.996894,0.644201,3.751087,1
2.850074,5.181626,1.899385,-1
3.191383,4.287345,1.997877,-1
8.92773,9.983122,9.095714,-1
5.170611,6.218706,7.904177,-1
5.167606,8.81774,0.981212,-1
3.427446,6.161853,7.125169,-1
9.897761,7.85901,6.085106,-1
5.606298,2.681386,9.643692,-1
1.866226,5.925878,4.084565,-1
7.381028,7.605792,5.275294,-1
6.447506,8.616247,3.238165,-1
1.089501,0.354366,5.526624,1
6.975407,7.717082,6.213688,-1
5.515132,8.338277,6.211851,-1
2.409128,1.454027,5.274945,1
0.549911,1.267208,9.886072,1
2.189274,6.152426,2.512674,-1
3.183245,1.266332,2.348435,1
1.568117,0.480034,3.961628,1
8.151186,7.79781,2.835925,-1
8.216117,1.57286,6.914501,-1
3.535718,8.944488,4.073856,-1
0.18116,4.633793,1.303261,1
6.300324,6.565257,6.930918,-1
7.031994,3.196483,3.395157,-1
3.636954,4.020944,3.933641,-1
2.290568,6.346786,9.619192,-1
0.307427,0.30953,5.982915,1
7.999984,9.981566,7.904232,-1
1.856092,5.749979,7.07847,-1
8.017489,9.621648,1.917365,-1
2.919698,9.307548,0.397526,-1
5.381163,3.885566,6.552825,-1
5.414697,2.104743,1.404483,-1
1.610438,1.95946,0.889058,1
4.876089,7.481478,4.592242,-1
1.632029,2.447871,7.474699,1
0.097404,8.338213,1.733735,-1
8.034365,7.763354,0.702619,-1
2.154924,0.005526,0.043311,1
8.424947,6.646875,9.712609,-1
8.901229,4.31184,4.59246,-1
8.537141,2.492484,1.968052,-1
0.358786,1.382211,6.70736,1
6.256127,2.983728,2.137846,-1
3.880879,1.30884,9.235842,1
9.747191,8.270824,2.252356,-1
3.310135,9.827924,0.867944,-1
9.376368,4.173007,0.750121,-1
0.923907,4.108453,3.855252,1
1.354104,9.051838,6.420758,-1
3.497761,3.78853,6.727983,-1
8.493645,0.21561,0.53364,-1
2.663129,1.023977,4.920526,1
1.813105,0.328213,8.027204,1
1.566931,4.625864,5.636665,1
1.997719,4.126154,2.513918,1
1.424853,6.574717,0.607765,-1
3.397879,8.124749,3.738654,-1
6.102729,0.320928,2.002515,1
2.43328,3.414605,1.762803,1
4.959753,2.112834,3.713115,-1
9.501572,0.334967,2.205261,-1
2.002743,4.493817,0.470655,1
8.531205,7.401981,4.174068,-1
9.866827,5.671691,4.544437,-1
1.64396,0.914729,0.32964,1
9.727176,3.427121,9.568089,-1
1.572851,0.498876,0.060576,1
4.976674,5.622803,3.423853,-1
8.068449,1.92957,8.084346,-1
0.575338,8.100745,2.951195,-1
5.328937,5.202864,9.531699,-1
2.604182,3.472693,5.751962,1
3.084361,7.710559,6.011883,-1
7.260004,4.722396,8.798392,-1
0.745458,4.380243,6.565588,1
4.326903,9.816483,9.424581,-1
8.000036,9.494357,1.544804,-1
9.796548,3.808924,9.420646,-1
4.250842,7.586204,6.407894,-1
8.827254,7.578111,5.819772,-1
3.266765,2.838267,4.126905,1
4.922179,6.69745,8.424556,-1
3.681567,9.03642,9.96334,-1
8.1061,7.162894,6.869784,-1
3.572098,6.085926,8.716114,-1
1.710894,8.318687,8.837125,-1
9.86191,7.257053,2.099409,-1
0.002963,5.950466,3.901379,1
5.437314,8.332955,0.115359,-1
6.019418,4.243864,7.536966,-1
8.665198,6.387712,0.99664,-1
6.133511,7.057505,0.1895,-1
1.334896,4.1673,0.312827,1
4.124825,8.235494,4.651086,-1
6.61061,3.165272,7.945348,-1
5.986381,9.861551,1.462804,-1
7.488899,9.242812,9.814941,-1
9.10074,7.824281,9.7559,-1
8.736564,9.441717,1.23578,-1
7.63556,3.229498,4.083502,-1
9.988765,2.137137,5.115096,-1
7.799918,0.551469,3.720822,-1
6.508179,8.945997,1.29307,-1
0.167455,5.536056,3.175089,1
7.364041,0.440465,4.843441,-1
7.909063,2.428859,7.776525,-1
4.075115,6.241883,4.089089,-1
1.057591,7.656045,5.685659,-1
7.65578,1.457945,9.766358,-1
2.528406,4.566727,2.270251,-1
6.353905,1.408185,5.58322,-1
6.144037,3.406179,1.066061,-1
5.696248,3.967256,8.220895,-1
8.683829,9.711454,1.948815,-1
2.566116,2.915487,5.809909,1
0.034946,9.10218,3.944288,-1
6.781596,8.179356,1.445484,-1
8.652029,0.246517,3.316178,-1
4.264377,4.129511,8.892952,-1
9.476831,0.659274,4.642212,-1
7.295992,7.273904,8.863368,-1
1.987005,4.888518,1.445562,1
0.1105,2.563918,6.218929,1
1.837762,4.14118,9.57882,1
0.817541,8.834212,4.042947,-1
7.665249,6.418439,7.853529,-1
8.165112,0.756941,8.08303,-1
0.083797,7.965701,1.224793,-1
0.597196,6.246415,8.746879,1
1.272588,5.110584,9.901717,1
4.981901,9.872878,3.011202,-1
5.824597,1.684225,7.224989,-1
0.436555,4.054298,7.230397,1
1.061467,6.559646,3.385915,-1
3.990824,1.840793,9.688628,1
3.771043,4.916589,8.214889,-1
6.377419,2.618969,1.393507,-1
8.906118,2.080703,9.175883,-1
0.466392,9.142388,9.855049,-1
6.598171,8.659379,0.570268,-1
0.327607,3.809251,1.260202,1
0.535941,0.207188,8.125192,1
8.615993,7.946115,9.87532,-1
5.27415,0.781319,2.410472,1
3.949666,3.275944,4.872738,-1
2.264495,8.696137,5.089848,-1
7.139607,5.946266,7.015477,-1
9.652231,4.528831,1.408184,-1
0.591713,5.916262,8.466372,1
5.051706,4.24535,7.357502,-1
2.000316,0.388743,4.150855,1
9.998346,7.712108,0.844112,-1
4.596035,9.033081,6.739623,-1
7.907746,7.429072,7.644637,-1
0.442568,9.827984,3.947577,-1
6.331738,5.819605,4.604631,-1
9.428701,4.399885,5.260473,-1
1.10484,0.482016,0.084638,1
4.683968,9.234394,3.079982,-1
7.397918,2.478146,2.893246,-1
8.273149,2.76322,2.247319,-1
0.613203,7.039054,5.29164,-1
0.711663,7.324603,6.205812,-1
9.899293,8.7668,2.971215,-1
6.157394,6.40035,5.925965,-1
1.793043,4.021821,9.098377,1
0.605518,6.177687,2.993715,1
5.624653,0.204336,4.635595,1
0.56664,1.194913,0.775134,1
6.298892,4.024319,8.354934,-1
1.499883,1.182735,4.102964,1
5.408907,8.529762,8.98017,-1
5.652883,5.635466,1.711608,-1
7.996529,0.977041,6.131763,-1
1.240741,7.583979,0.616068,-1
4.702109,9.419735,3.58053,-1
2.50665,1.362615,8.704177,1
3.536747,5.971136,0.656019,-1
7.895547,2.890245,7.827905,-1
2.93392,7.240395,4.132278,-1
7.01309,6.915316,5.609402,-1
1.122841,4.027885,5.655156,1
5.273424,0.330442,7.650449,1
4.046929,1.988407,5.002883,1
6.178635,1.525029,9.951255,-1
7.467613,5.649737,0.784753,-1
9.601401,1.594686,3.194252,-1
6.47911,0.379148,1.603723,1
0.682831,9.890582,4.774732,-1
1.447271,0.25204,6.246177,1
8.4097,0.123798,5.67451,-1
9.660386,4.200438,0.13892,-1
4.0735,7.393613,8.037657,-1
2.478798,7.332351,5.290341,-1
3.781102,3.114208,3.842354,1
9.627686,1.648073,3.54976,-1
9.367101,1.084498,8.806218,-1
9.098124,7.489046,7.261523,-1
0.535301,8.700666,3.186428,-1
6.752793,6.443482,1.47487,-1
9.818357,7.726081,5.922999,-1
5.991306,0.373326,5.333831,1
0.111755,8.068962,9.554955,-1
3.632106,0.621625,1.132484,1
8.856325,1.315056,3.049976,-1
6.191172,3.28825,0.774939,-1
2.19052,2.732477,5.3272,1
4.940356,8.455257,1.266626,-1
2.313965,8.7402,1.875294,-1
5.127658,9.593271,6.04864,-1
5.100297,8.17078,6.372257,-1
4.25334,5.004763,2.967018,-1
5.364835,0.858239,1.727811,1
8.51021,4.209828,4.419477,-1
9.300572,3.360431,2.672695,-1
5.468529,5.174989,6.274936,-1
4.377192,4.391001,1.376958,-1
0.892586,7.448602,3.998196,-1
4.52817,4.406168,2.405002,-1
0.186405,0.314183,6.244815,1
6.149844,7.134672,6.011097,-1
3.4607,2.90654,9.883492,1
4.249424,1.076997,8.54585,1
3.167846,4.666902,4.483595,-1
0.746583,9.329965,6.482455,-1
0.797682,9.344818,2.699889,-1
1.882871,0.232438,3.644597,1
8.38071,4.222385,4.29477,-1
0.031699,9.321275,7.171867,-1
7.791065,6.009589,4.358639,-1
2.72306,6.148948,4.543511,-1
0.037684,4.481406,8.288864,1
8.756389,3.327619,5.146801,-1
0.597423,0.766321,9.20207,1
6.816589,6.979048,6.657165,-1
9.971946,0.665583,4.782274,-1
3.977235,1.096067,4.639933,1
3.781295,7.375174,8.224506,-1
9.27353,9.942974,1.404092,-1
2.480369,6.14972,3.306531,-1
8.11919,0.091348,3.835182,-1
8.977816,3.1475,6.155947,-1
1.041303,7.405991,9.823834,-1
4.887956,0.115293,4.1233,1
1.136523,6.718495,3.179571,-1
6.241069,8.719014,1.678289,-1
0.268043,7.368388,6.961353,-1
0.272445,9.275264,2.538752,-1
4.079506,9.748158,7.20243,-1
5.650248,4.599289,3.716786,-1
9.62634,6.818354,1.752428,-1
3.474232,7.149779,6.005047,-1
4.639379,6.829222,2.471618,-1
4.739718,3.074326,5.879294,-1
0.787718,5.192505,4.736229,1
2.361961,6.89019,2.175987,-1
0.710534,2.78748,8.797146,1
3.351934,1.732343,3.93889,1
3.408535,9.270904,4.63615,-1
9.70538,4.63534,5.156663,-1
0.061454,8.722522,6.146564,-1
